Movie Name,Genre,Ratings,Voting Counts,Duration
Welcome to G-Town,Horror,6.0,15.0,84.0
The Flesh People,Horror,4.1,38.0,105.0
The Four Gates of Death,Horror,3.7,130.0,78.0
Bride Beyond,Horror,,,86.0
Amityverse: End Game,Horror,,,
The Doll People Tapes,Horror,6.7,25.0,74.0
Hand of Satan,Horror,6.9,31.0,74.0
Maya - Tamil,Horror,,,137.0
Mister Sandman,Horror,,,97.0
Joel D. Wynkoop's Beast Mode,Horror,8.9,11.0,80.0
The Haunting of Pennhurst,Horror,,,81.0
Sweet Brother,Horror,,,
Do Not Disturb,Horror,,,135.0
Talking to a Stranger,Horror,7.0,26.0,
Marine Spirit,Horror,8.1,15.0,
Game Over,Horror,,,
Beyond Sasquatch,Horror,4.4,34.0,
Sasquatch Within,Horror,7.2,46.0,
Start Young,Horror,,,
Agora,Horror,,,
The Princess & The Dragon,Horror,7.8,8.0,90.0
Black Chariot,Horror,,,113.0
Satan's Peak,Horror,7.9,9.0,
